tweet_id|class_pos|class_both|tweet_word_list|tweet_cmplt|class_annotated
935417712716607488|"['meaning_in_life']"|"['health']"|"['think', 'woozi', 'gets', 'grumpy', 'chanyeol', 'hyung', 'calls', 'cute', 'small', 'accept']"|'RT @_fanxing: do you think woozi gets grumpy when chanyeol hyung calls him cute and small or does he just accept it :) :) :) :) https://t.c…'|"['not_applicable']"
935369376999624705|"['not_applicable']"|"['health']"|"['go', 'little', 'writer', 'page', 'everything', 'need', 'know', 'works', 'updating', 'snai']"|"'RT @elancharang: Here you go, my little writer page with everything you need to know about me and my works. Been updating it at snai… '"|"['not_applicable']"
935372703111847937|"['not_applicable']"|"['health']"|"['wanna', 'tag', 'akgaes', 'tbh', 'right', 'face', 'lol']"|'RT @RealUnkle1932: I wanna tag all the akgaes here tbh right in your face lol https://t.co/kJHW4MQcJU'|"['not_applicable']"
935398683532673024|"['not_applicable']"|"['not_applicable']"|"['ed', 'sheeran', 'concert', 'pass', 'cheats', 'jailed', 'weeks']"|'RT @TODAYonline: Ed Sheeran concert pass cheats jailed 4 weeks https://t.co/lsLoFPKNt5 https://t.co/dHJ7KidsvC'|"['not_applicable']"
935404389333843969|"['not_applicable']"|"['not_applicable']"|"['granblue', 'fantasy', 'teams', 'attack', 'titan', 'new', 'collaboration']"|'Granblue Fantasy teams up with Attack on Titan for a new collaboration - https://t.co/FEQ8nRg2Mb'|"['not_applicable']"
935372128550928384|"['social_relations']"|"['health']"|"['oh', 'yeah', 'upon', 'time', 'japanese', 'like', 'proper', 'conversations', 'idols', 'japanese']"|"'Oh yeah.. Once upon a time, I could japanese.. Like I had proper conversations with those idols in Japanese.. But t… https://t.co/UtOQBgyOmW'"|"['not_applicable']"
935444960932798464|"['not_applicable']"|"['not_applicable']"|"['rookie', 'present', 'rookie', 'award', 'rookie', 'mean', 'present', 'rookie', 'award', 'year']"|'RT @Just_IOI: 2015 rookie present the rookie award to 2016 rookie (I.O.I) so is this mean I.O.I will present the rookie award to this year…'|"['not_applicable']"
935455176839675905|"['not_applicable']"|"['not_applicable']"|"['curious', 'bagani', 'time', 'slot', 'well', 'costumes', 'probinsyano', 'time', 'slot', 'kaya', 'hehe']"|'RT @tweetstar1617: I’m curious as to Bagani’s time slot as well as their costumes. Probinsyano’s time slot kaya? Hehe  #LizQuenForBaganiLau…'|"['not_applicable']"
935403150067974144|"['not_applicable']"|"['not_applicable']"|"['lagging', 'like', 'shit', 'days', 'csgo', 'full', 'scrubs', 'south', 'park', 'still', 'fun']"|'@imeugeneee D3 lagging like shit this days. Csgo full of scrubs. South Park is still fun'|"['not_applicable']"
935361230457380864|"['not_applicable']"|"['not_applicable']"|"['black', 'suits', 'backstage', 'kyuhyun', 'siwon', 'emo', 'rn']"|RT @hyuksome: black suits backstage kyuhyun &amp; siwon......... i'm so emo rn 😭❤️ https://t.co/aqriL1Sqxa|"['not_applicable']"
935381663743279105|"['not_applicable']"|"['not_applicable']"|"['commercial', 'break', 'fans', 'taught', 'jimmy', 'favorite', 'boy', 'band', 'two', 'days', 'big']"|'RT @JimmyKimmelLive: During a commercial break #BTS fans taught Jimmy about their favorite boy band! TWO MORE DAYS until our big… '|"['not_applicable']"
935357295118004224|"['not_applicable']"|"['not_applicable']"|"['lol', 'take', 'next', 'sem', 'also', 'know', 'summore', 'mods', 'next', 'sem', 'quite', 'boring']"|"Lol what to take for next sem also i don't know. Summore the mods for next sem are quite boring."|"['achievement']"
935394679553585152|"['not_applicable']"|"['health']"|"['go', 'jb', 'burger', 'banjir', 'jurong', 'memang', 'padu', 'babe', 'like', 'cheese', 'nadim']"|'RT @justrantx: Don’t have to go JB. Burger banjir at jurong. Memang padu babe! 😎 (not for those who do not like cheese 😛)  NADIM’S… '|"['not_applicable']"
935399801633386496|"['not_applicable']"|"['safety_security']"|"['chanyeol', 'birthday', 'party', 'trans', 'starting', 'ment']"|'RT @delightcy_: 171128 Chanyeol birthday party trans  Starting ment: https://t.co/O28s5kcSZA'|"['not_applicable']"
935358198546022400|"['not_applicable']"|"['not_applicable']"|"['every', 'grab', 'driver', 'ever', 'nicole', 'right']"|'Every grab driver ever: “nicole right?”'|"['not_applicable']"
935460927448629251|"['not_applicable']"|"['not_applicable']"|"['shilla', 'beauty', 'concert', 'red', 'velvet', 'irene']"|'RT @liewhongwoon_: 171124 Shilla Beauty Concert 3P Red Velvet Irene #RedVelvet #레드벨벳 #아이린 https://t.co/6XQNVlmSxW'|"['not_applicable']"
935437307498209280|"['not_applicable']"|"['safety_security']"|"['journey', 'world', 'electric', 'vehicles', 'evs', 'dec', 'sutd', 'fabrication', 'lab', 'building', 'level']"|"'Journey into the World of Electric Vehicles (EVs) from Dec 2—10, 10AM—8PM, SUTD Fabrication Lab, Building 5, Level… https://t.co/r8SQabqdul'"|"['not_applicable']"
935438393638453254|"['meaning_in_life']"|"['health']"|"['always', 'want', 'talk', 'youuuuu', 'ilyt', 'sweetest']"|'i always want to talk to youuuuu. BUT ILYT!!! you’re the sweetest 💖 https://t.co/94cmQvhoIp'|"['not_applicable']"
935346343324905472|"['not_applicable']"|"['health']"|"['isp', 'keeping', 'mr', 'going', 'live', 'hate', 'twitch', 'much']"|'RT @cordeth14: ISP is keeping mr from going live.....Again. @Shawhelp why do you hate Twitch so much?#supportsmallstreamers… '|"['not_applicable']"
935482498506571776|"['not_applicable']"|"['social_relations']"|"['new', 'litter', 'pups', 'bishan', 'otter', 'family', 'brings', 'total', 'number', 'otters', 'singapore']"|'RT @STcom: New litter of pups in Bishan otter family brings total number of otters in Singapore to over 60… '|"['environment']"
935355616155103232|"['not_applicable']"|"['not_applicable']"|"['ed', 'sheeran', 'commands', 'undivided', 'attention', 'shows', 'w']"|RT @TheFifthParlour: Ed Sheeran commands Singapore's unDIVIDEd attention at sold-out shows w/ @lauvsongs https://t.co/hSmpO4a63i https://t.…|"['not_applicable']"
935350857226321921|"['not_applicable']"|"['not_applicable']"|"['ldn', 'pop', 'fantastic', 'pop', 'shop', 'support', 'refugees', 'gifting', 'essentials', 'also']"|"If you're in Ldn, pop into this fantastic pop up shop to support refugees by gifting them essentials. You can also… https://t.co/8HjksGvvYg"|"['not_applicable']"
935437621198770176|"['not_applicable']"|"['not_applicable']"|"['outdoors', 'guides', 'create', 'dream', 'highlands', 'escapes', 'via']"|How Yours Outdoors Guides Create Dream Ontario's Highlands Escapes https://t.co/6dJ9F1mpzm via @DreamTravelMaG|"['not_applicable']"
935449028543709185|"['not_applicable']"|"['not_applicable']"|"['winners', 'ep', 'announced', 'please', 'check', 'prize', 'board']"|"RT @arirang_ASC: Winners for Ep.292 have been announced! Please check our homepage's prize board :)"|"['not_applicable']"
935399130347790336|"['economics']"|"['economics']"|"['system', 'martingale', 'arbitrage', 'scalping', 'forbidden', 'brokers']"|"'Our ""PAMM-MAM System"" is not Martingale, Arbitrage or short-term Scalping which are forbidden by brokers. https://t.co/UQiYZsRcVd #Movie #EA'"|"['not_applicable']"
935384550334611456|"['not_applicable']"|"['not_applicable']"|"['job', 'interview', 'apollo', 'put', 'references']"|"'RT @rada_sanmi: *during job interview* ""Who is this «Apollo» you put here in your references?"" https://t.co/k4lDlwJXGv'"|"['not_applicable']"
935429984532885504|"['not_applicable']"|"['not_applicable']"|"['one', 'harry', 'got', 'engaged', 'today', 'hoping', 'two']"|'RT @RebelWilson: One Harry got engaged today and now here’s hoping for two?? ❤️ https://t.co/TR0tJprMl7|"['not_applicable']"
935341649651122176|"['safety_security']"|"['politics']"|"['course', 'nia', 'read', 'modi', 'govt', 'say', 'shefin', 'hadiya', 'pfi', 'influenced', 'hadiya', 'came', 'like', 'war']"|'RT @greeshmarai: Of course NIA (read MODI govt) will say Shefin is IS and Hadiya is PFI influenced. After Hadiya came out like a war… '|"['not_applicable']"
935465218267742208|"['not_applicable']"|"['health']"|"['bought', 'pretty', 'sehun', 'fan', 'days', 'ago', 'hehehe']"|'bought this pretty sehun fan a few days ago hehehe https://t.co/kbTxkWS5OT'|"['not_applicable']"
935387915055611905|"['not_applicable']"|"['not_applicable']"|"['oh', 'oh', 'ellen', 'degeneres', 'show', 'bts', 'airing', 'live']"|'RT @Bulletproof_SG: Oh oh! The Ellen DeGeneres Show with BTS airing live now!  #방탄소년단 @BTS_twt https://t.co/KmClVWfbls'|"['not_applicable']"
935331937832525824|"['not_applicable']"|"['not_applicable']"|"['exclusive', 'bts', 'takes', 'stage', 'dna', 'ellen', 'show']"|'RT @Bulletproof_SG: EXCLUSIVE! BTS Takes the Stage with ‘DNA’ in The Ellen Show  #방탄소년단 @BTS_twt  https://t.co/txCCIdUPLY'|"['not_applicable']"
935357038493810688|"['not_applicable']"|"['health']"|"['like', 'idea', 'teaching', 'misconceptions', 'students', 'think', 'know', 'key', 'c']"|'@terSonya @darcy_dufresne I like the idea of teaching for misconceptions - what students think they know is a key c… https://t.co/iJ2wb3m0n3|"['not_applicable']"
935428430723608576|"['safety_security']"|"['politics']"|"['may', 'reuben', 'paul', 'knows', 'thing', 'catch', 'straits', 'ti']"|'RT @STcom: He may be only 11 but Reuben Paul knows a thing or 2 about #hacking. Catch him in #Singapore for the The Straits Ti… '|"['achievement']"
935342218289725441|"['not_applicable']"|"['not_applicable']"|"['see', 'stage', 'life', 'everything', 'everyone', 'see']"|'RT @emotionaIbae: i’m at the “we’ll see” stage in my life. with everything and everyone. we will see.'|"['not_applicable']"
935473760395714561|"['not_applicable']"|"['not_applicable']"|"['different', 'scene', 'subtitle', 'yorobun', 'hard', 'translator', 'talked', 'time']"|"RT @vioslatte: different scene but the subtitle.. yorobun, it's hard to be bangtan's translator. they all talked at the same time… "|"['not_applicable']"
935470138228224000|"['not_applicable']"|"['not_applicable']"|"['mic', 'drop', 'director', 'kim', 'said', 'black', 'cloaks', 'bts', 'mv', 'haters', 'become', 'group', 'followers']"|'RT @alrightaehyung: mic drop’s director kim said that the black cloaks in bts’ mv were the haters but they become the group’s followers… '|"['not_applicable']"
935336395425464320|"['not_applicable']"|"['not_applicable']"|"['brief', 'trans', 'ig', 'post', 'meal', 'kyu', 'w', 'friend', 'kyu', 'ordered', 'lot', 'dishes', 'loves', 'every']"|'RT @kyuju32810: Brief trans of IG post (the meal kyu had w his friend on 11/11)   kyu ordered a lot of dishes that he loves. every… '|"['not_applicable']"
935312936444182528|"['not_applicable']"|"['not_applicable']"|"['ladies', 'gonna', 'steal', 'nike', 'sweatpants', 'stealing', 'sephora', 'foundation', 'tryn']"|'RT @yeetztweetz: ladies it’s 2017 if you’re gonna steal my $50 nike sweatpants i’m stealing some of that sephora foundation i’m tryn… '|"['not_applicable']"
935440433773101057|"['not_applicable']"|"['not_applicable']"|"['sex', 'cool', 'ever', 'looked', 'hotel', 'online', 'notice', 'many', 'different', 'prices']"|'RT @NotdahelMarcel: : Sex is cool but have you ever looked for a hotel online? Did you notice that there are so many different prices o… '|"['not_applicable']"
935319091576938496|"['not_applicable']"|"['not_applicable']"|"['jisung', 'really', 'suit', 'pink', 'colour']"|'Jisung really suit pink colour. 😍 https://t.co/2P5dXm10IN'|"['not_applicable']"
935362329251790849|"['meaning_in_life']"|"['social_relations']"|"['ask', 'community', 'service', 'answer', 'serve', 'fellow', 'people']"|"'RT @theyishusblog: @hellofrmSG if you ask me, community service is the answer. serve your fellow people'"|"['social_relations']"
935327235166392323|"['social_relations']"|"['social_relations']"|"['fight', 'greener', 'ships', 'important', 'climate', 'goals', 'buy', 'travels', 'ship']"|'RT @AssaadRazzouk: Fight for Greener Ships Is an Important Make-Or-Break For Climate Goals:  - Some 90% of What We Buy Travels on Ship… '|"['not_applicable']"
935316504328863749|"['not_applicable']"|"['health']"|"['shoutout', 'daegu', 'niggas', 'yall', 'know', 'whaddit']"|"'RT @joyricults: “shoutout to my daegu niggas, yall know whaddit is”  https://t.co/s5BjM5Alnr'"|"['not_applicable']"
935429098247278592|"['not_applicable']"|"['health']"|"['fuckin', 'serious', 'come', 'home', 'see', 'brother', 'changed', 'contacts', 'vines', 'dead', 'goodbye', 'https']"|'RT @getphiladoggo: are you fuckin serious? I come home to see this and my brother changed all my contacts to vines. I’m dead goodbye https:…'|"['not_applicable']"
935357644193267712|"['not_applicable']"|"['health']"|"['rate', 'going', 'work', 'even', 'suffer', 'horrific', 'sudden', 'death', 'called', 'back', 'office']"|"'RT @isnani: At the rate we are going with our work, even if you suffer a horrific sudden death, you’d be called back to the office. 😶'"|"['meaning_in_life']"
935423412217946112|"['not_applicable']"|"['health']"|"['info', 'vlive', 'broadcasting', 'wings', 'tour', 'final', 'concert', 'dec', 'kst', 'need', 'need', 'buy']"|'RT @Bulletproof_SG: [INFO] VLIVE+ will be broadcasting THE WINGS TOUR THE FINAL concert on 10 Dec @ 5PM KST. You will need need buy the… '|"['not_applicable']"
935420831823405056|"['health']"|"['health']"|"['burger', 'banjir', 'flooded', 'cheese', 'sauce', 'also', 'sell', 'spring', 'chicken', 'fish', 'chips', 'steak', 'cheese', 'sticks']"|"RT @gluttonivore: Burger Banjir 😍 'Flooded' with  cheese sauce! They also sell spring chicken, fish &amp; chips, steak and cheese sticks… "|"['not_applicable']"
935449845732487168|"['not_applicable']"|"['not_applicable']"|"['really', 'dangerous', 'stop', 'pushing', 'touching', 'boys', 'airport', 'please', 'respectful', 'give', 'spa']"|"'RT @_b_bh0506: This is really dangerous, stop pushing and touching the boys at the airport! please be respectful and give them spa… '"|"['meaning_in_life']"
935380373483253760|"['not_applicable']"|"['health']"|"['call', 'system', 'since', 'use', 'pamm', 'mam', 'accounts', 'trade', 'clients']"|"'I call it a ""PAMM-MAM System"" since I use it only on PAMM &amp; MAM accounts to trade for me and my clients. https://t.co/TbQSxkAVvC #GoodEA'"|"['not_applicable']"
935341901540028417|"['not_applicable']"|"['not_applicable']"|"['congrats', 'prince', 'harry', 'sending', 'best', 'upcoming', 'nuptials', 'long', 'happy', 'life', 'together']"|'RT @GabrielMacht: Congrats to @meghanmarkle and Prince Harry. Sending all my best for your upcoming nuptials and a long happy life together…'|"['not_applicable']"
935399566836244481|"['not_applicable']"|"['not_applicable']"|"['working', 'christmas', 'new', 'eve', 'year', 'partying', 'time', 'years']"|"Working on Christmas and New Year's Eve this year. No partying this time, after years."|"['achievement']"
935357621099515907|"['not_applicable']"|"['not_applicable']"|"['fun', 'fact', 'total', 'digital', 'ad', 'spending', 'equal', 'billion', 'total', 'ad', 'spending', 'source', 'emarketer']"|"'Fun fact: Total digital ad spending will equal $77.37 billion, or 38.4% of total ad spending. (Source: eMarketer.) https://t.co/VQgqvGPCvw'"|"['economics']"
935402782911184896|"['safety_security']"|"['safety_security']"|"['ran', 'away', 'debt', 'job', 'want', 'first', 'place', 'bought', 'old', 'camper', 'drove', 'away']"|"RT @KanzakiYufei: I ran away from my debt and a job that I didn't want in the first place. I bought an old camper and just drove away… "|"['achievement']"
935460324664270848|"['not_applicable']"|"['not_applicable']"|"['every', 'button', 'shirt', 'jongdae', 'designed', 'elyxion', 'birthday']"|RT @qtpiebyunbaek: Every button on the shirt Jongdae designed for ElyXiOn has 'EXO-L' and '140805 on it. 140805 is EXO-Ls' birthday d… |"['not_applicable']"
935386590678982656|"['not_applicable']"|"['health']"|"['first', 'thing', 'see', 'coming', 'back', 'hiatus', 'people', 'slandering', 'minho', 'left', 'right', 'wh']"|'RT @minkeyloops: why is it that the first thing i see after coming back from my hiatus is people slandering minho left and right? wh… '|"['not_applicable']"
935349031059914752|"['not_applicable']"|"['health']"|"['andy', 'highlights', 'importance', 'conscious', 'mind', 'practice']"|'Andy highlights the importance of the conscious mind in his practice #AIC2017|"['not_applicable']"
935334914538516481|"['not_applicable']"|"['not_applicable']"|"['celebrate', 'christmas', 'network', 'asme', 'christmas', 'party']"|'Celebrate Christmas and Network at ASME Christmas Party 2017!\xa0 - https://t.co/8XehYhNXir'|"['not_applicable']"
935330650059444224|"['not_applicable']"|"['not_applicable']"|"['exclusive', 'bts', 'takes', 'stage', 'dna', 'ellen', 'show']"|'RT @Bulletproof_SG: EXCLUSIVE! BTS Takes the Stage with ‘DNA’ in The Ellen Show  #방탄소년단 @BTS_twt  https://t.co/txCCIdUPLY'|"['not_applicable']"
935428074992295936|"['not_applicable']"|"['health']"|"['info', 'vlive', 'broadcasting', 'wings', 'tour', 'final', 'concert', 'dec', 'kst', 'need', 'need', 'buy']"|'RT @Bulletproof_SG: [INFO] VLIVE+ will be broadcasting THE WINGS TOUR THE FINAL concert on 10 Dec @ 5PM KST. You will need need buy the… '|"['not_applicable']"
935362712892084225|"['not_applicable']"|"['social_relations']"|"['see', 'half', 'way', 'even', 'half', 'way', 'stop', 'le']"|'@XuanWennn @9GAG @sandytsm I cannot I see half way! Not even half way I stop le'|"['not_applicable']"
935435137805717504|"['not_applicable']"|"['not_applicable']"|"['golden', 'child', 'season', 'greetings', 'making', 'video']"|'RT @Official_GNCD: [#Golden_Child] 2018 GOLDEN CHILD SEASON’S GREETINGS Making Video  #골든차일드 #Golden_Child #2018시즌그리팅  ▶https://t.co/d8d3pS…'|"['not_applicable']"
935418524809486336|"['not_applicable']"|"['not_applicable']"|"['bts', 'ellen', 'show', 'insta', 'story']"|'RT @Bulletproof_SG: BTS on The Ellen Show insta story  #방탄소년단 @BTS_twt https://t.co/KRmDbp8Rh3|"['not_applicable']"
935450791363727361|"['not_applicable']"|"['health']"|"['cbx', 'got', 'pushed', 'badly', 'gimpo', 'today', 'think', 'baekhyun', 'even', 'tried', 'helping', 'fan', 'got', 'pushed']"|'RT @qtpiebyunbaek: CBX got pushed so badly at Gimpo today... I think Baekhyun even tried helping a fan up when he got pushed himself (… '|"['not_applicable']"
935389874743533569|"['not_applicable']"|"['not_applicable']"|"['hate', 'people', 'abuse', 'positions', 'working', 'life', 'mean', 'get', 'ur', 'senior', 'u', 'working']"|'RT @jeevzxcy: I hate people who abuse their positions in working life . I mean I get ur a senior and u have been working for so m… '|"['meaning_in_life']"
935324000804265984|"['not_applicable']"|"['social_relations']"|"['playing', 'final', 'fantasy', 'awakening', 'come']"|I'm playing FINAL FANTASY Awakening. Come with me! https://t.co/nKcgsIpRtJ https://t.co/2a1PGB17qV|"['not_applicable']"
935329587298316288|"['not_applicable']"|"['not_applicable']"|"['job', 'interview', 'apollo', 'put', 'references']"|"'RT @rada_sanmi: *during job interview* ""Who is this «Apollo» you put here in your references?"" https://t.co/k4lDlwJXGv'"|"['not_applicable']"
935425541645070336|"['not_applicable']"|"['not_applicable']"|"['question', 'act', 'well', 'master', 'key', 'chanyeol', 'actually', 'good', 'games', 'like', 'mafia', 'wa']"|RT @qtpiebyunbaek: Question: How did you act so well during Master Key?   Chanyeol: Actually I'm not good at games like Mafia. So I wa… |"['not_applicable']"
935335864007192576|"['skip']"|"['skip']"|"['lebron', 'philly', 'pts', 'rebs', 'asts']"|'RT @NBA: LeBron in Philly:  30 PTS - 13 REBS - 6 ASTS  #AllForOne https://t.co/vRPAErNsO9|"['not_applicable']"
935446948265410560|"['not_applicable']"|"['health']"|"['info', 'vlive', 'broadcasting', 'wings', 'tour', 'final', 'concert', 'dec', 'kst', 'need', 'need', 'buy']"|'RT @Bulletproof_SG: [INFO] VLIVE+ will be broadcasting THE WINGS TOUR THE FINAL concert on 10 Dec @ 5PM KST. You will need need buy the… '|"['not_applicable']"
935446817898053632|"['not_applicable']"|"['not_applicable']"|"['chennai', 'boys', 'love', 'word', 'jaan', 'lot', 'na']"|'@kageman You chennai boys love the word ‘jaan’ a lot na ? @kuriabraham1963|"['not_applicable']"
935403651094364160|"['meaning_in_life']"|"['health']"|"['current', 'relationship', 'status', 'emily']"|"'RT @FreddyAmazin: My current Relationship status: ""Emily"" https://t.co/0uqe3ZqvmX'"|"['not_applicable']"
935366482766184448|"['meaning_in_life']"|"['not_applicable']"|"['people', 'stop', 'telling', 'live', 'life', 'fuck', 'let', 'fuck', 'learn', 'mistakes']"|"'RT @princessRod_: Can people stop telling me how to live my life. If i fuck up, then let me fuck up and learn from my mistakes.'"|"['meaning_in_life']"
935480421193617409|"['not_applicable']"|"['not_applicable']"|"['u', 'guys', 'make', 'anyone', 'else', 'go', 'viral', 'please', 'make', 'fathers', 'instagram', 'account', 'hotel', 'carpets']"|'RT @MikeeKhoury: if u guys make anyone else go viral in 2017... please make it this fathers instagram account for hotel carpets https://t.c…'|"['not_applicable']"
935421651579232257|"['economics']"|"['economics']"|"['binary', 'options', 'winning', 'formula', 'site', 'vamped']"|"'Binary Options Winning Formula Site Re Vamped, #Home #Business https://t.co/xKZtRUNKPw'"|"['not_applicable']"
935451615032516608|"['health']"|"['health']"|"['hospital', 'mom', 'doctor', 'abuse', 'drugs']"|'RT @holyfag: *at the hospital with my mom* doctor: do you abuse drugs?  me: https://t.co/DGYIT2WCaG'|"['not_applicable']"
935320666697428992|"['not_applicable']"|"['social_relations']"|"['november', 'aria', 'awards', 'pm', 'aedt', 'pst', 'est', 'gmt', 'national', 'board', 'review', 'winners']"|'RT @HSupdating: November 28th:  •ARIA Awards-8:00pm (AEDT)  (1:00am PST/4:00am EST/9:00am GMT)  •National Board of Review Winners-8… '|"['not_applicable']"
935424356083154944|"['meaning_in_life']"|"['health']"|"['q', 'chanyeol', 'ah', 'know', 'tobenie', 'alike', 'lol', 'cy', 'personalities', 'similar', 'sometimes']"|'RT @baekfiring: Q: Chanyeol ah do you know that you are tobenie are alike? (LOL)  CY: Our personalities are very similar. Sometimes… '|"['not_applicable']"
935480009313042432|"['not_applicable']"|"['achievement']"|"['remember', 'afghan', 'robotics', 'team', 'initially', 'denied', 'entry', 'us', 'biggest', 'robo']"|RT @MuhammadLila: Remember the Afghan Girl's robotics team that was initially denied entry to the US?  They just won the biggest robo… |"['achievement']"
935440874099458048|"['not_applicable']"|"['not_applicable']"|"['noticed', 'jinhwan', 'talking', 'mother', 'latest', 'idol', 'school', 'preview', 'friendship']"|"'RT @iKONBUNS: Just noticed that Jinhwan was talking to his mother in the latest idol school preview!! ☺️  ""This is a friendship t… '"|"['not_applicable']"
935355347228905472|"['health']"|"['health']"|"['beauty', 'treatments', 'give', 'added', 'oomph', 'paired', 'together']"|"'When 1+1 is not 2, these beauty treatments give you added oomph when paired together. what are they? https://t.co/pWWI0hH45S'"|"['not_applicable']"
935481713165156352|"['social_relations']"|"['health']"|"['flaming', 'beef', 'eggs', 'cambodian', 'street', 'food', 'dish', 'phnom', 'penh']"|'FLAMING BEEF and EGGS! - Must-Eat Cambodian Street Food Dish in Phnom Penh! https://t.co/tdnIONxEWq https://t.co/3WEcrQbhbi'|"['not_applicable']"
935456595500179456|"['not_applicable']"|"['social_relations']"|"['stans', 'key', 'spoken', 'pls', 'turn', 'left', 'walk', 'shinee', 'world', 'thanks']"|"'RT @bling_saur: Ot4 stans, key has spoken. Pls turn left and walk out of shinee world. Thanks'"|"['not_applicable']"
935366777210658817|"['not_applicable']"|"['not_applicable']"|"['sungwoon', 'linlin', 'haha', 'height', 'difference', 'cute', 'cute', 'visuals', 'ending']"|"'@SmileyHams @keioboysakurai Sungwoon and Linlin haha, their height difference is so cute. So cute ☺️☺️😍. Their visuals have no ending to it!'"|"['not_applicable']"
935464113320448000|"['not_applicable']"|"['not_applicable']"|"['creativity', 'process', 'original', 'ideas', 'value', 'process', 'random']"|'Creativity is the process of having original ideas that have value. It is a process; it is not random https://t.co/7IpCIufN6p'|"['not_applicable']"
935479374018625536|"['health']"|"['health']"|"['everything', 'tested', 'studied', 'go', 'afa']"|"@TheHenkuku Everything tested could've been studied if you didn't go AFA :("|"['not_applicable']"
935350280698265602|"['social_relations']"|"['social_relations']"|"['let', 'welcome', 'south', 'africa', 'sisterhood']"|'RT @MissUniverse: Let’s welcome #MissUniverse 2017 Demi-Leigh Nel-Peters from South Africa to the sisterhood! 👑 https://t.co/Sw0SDQZjOJ'|"['social_relations']"
935470470744367104|"['meaning_in_life']"|"['meaning_in_life']"|"['ridiculous', 'sarah', 'sanders', 'call', 'slur', 'slur']"|"'@ddale8 @pahstock Me: ""ridiculous"" for Sarah Sanders to call a slur ""not a slur"".'"|"['politics']"
935465686876413952|"['not_applicable']"|"['not_applicable']"|"['digital', 'art', 'director', 'web', 'designer', 'freelance', 'savvy', 'singapore']"|'Just in: Digital Art Director / Web Designer (Freelance) at Savvy (Singapore) https://t.co/LXd0zqAtb3|"['not_applicable']"
935451959959502848|"['not_applicable']"|"['not_applicable']"|"['played', 'sandy', 'caps', 'mini', 'game', 'paradise', 'island', 'score']"|"'I played the Sandy Caps mini game in Paradise Island 2, and my score was: 453 #ParadiseIsland2 #GameInsight'"|"['not_applicable']"
935376112351199233|"['health']"|"['health']"|"['miss', 'studying', 'nervous', 'feeling', 'whenever', 'exams', 'around', 'corner']"|'I miss studying and having that nervous feeling whenever exams are around the corner.'|"['not_applicable']"
935385254591807488|"['safety_security']"|"['safety_security']"|"['man', 'city', 'got', 'fucking', 'bargain', 'didnt']"|'RT @ClinicalAlexis: Man City got a fucking bargain didnt they https://t.co/rJZtqHlL1u'|"['not_applicable']"
935456353132220416|"['not_applicable']"|"['not_applicable']"|"['nobody', 'asked', 'heres', 'compilation', 'scoups', 'clap', 'intro', 'since', 'day']"|'RT @pinkcoups: nobody asked but heres a compilation of scoups doing clap intro since day 1 😛❤️ #SCOUPS #SEVENTEEN https://t.co/5LxwFBUu6S'|"['not_applicable']"
935386868417466369|"['not_applicable']"|"['not_applicable']"|"['exclusive', 'bts', 'takes', 'stage', 'dna', 'ellen', 'show']"|'RT @Bulletproof_SG: EXCLUSIVE! BTS Takes the Stage with ‘DNA’ in The Ellen Show  #방탄소년단 @BTS_twt  https://t.co/txCCIdUPLY'|"['not_applicable']"
935343632378417152|"['not_applicable']"|"['not_applicable']"|"['drummer', 'tired', 'people', 'saying', 'real', 'musician', 'goes', 'music', 'store', 'says', 'show']"|"'RT @StephenKing: Pissed-off drummer is tired of people saying he\'s not a real musician. Goes to the music store and says, ""I\'ll show… '"|"['not_applicable']"
935439139637313536|"['not_applicable']"|"['not_applicable']"|"['one', 'time', 'phone', 'went', 'duing', 'c', 'good', 'news', 'set', 'ringtone', 'recording', 'sniffin']"|'RT @squidslippers: one time my phone went off duing the a.c.t. but the good news is i had set my ringtone as a recording of me sniffin… '|"['not_applicable']"
935432219702603776|"['safety_security']"|"['politics']"|"['may', 'reuben', 'paul', 'knows', 'thing', 'catch', 'straits', 'ti']"|'RT @STcom: He may be only 11 but Reuben Paul knows a thing or 2 about #hacking. Catch him in #Singapore for the The Straits Ti… '|"['achievement']"
935331559942504449|"['not_applicable']"|"['not_applicable']"|"['exclusive', 'bts', 'takes', 'stage', 'dna', 'ellen', 'show']"|'RT @Bulletproof_SG: EXCLUSIVE! BTS Takes the Stage with ‘DNA’ in The Ellen Show  #방탄소년단 @BTS_twt  https://t.co/txCCIdUPLY'|"['not_applicable']"
935399785623838720|"['not_applicable']"|"['not_applicable']"|"['chanyeol', 'says', 'wants', 'try', 'sports', 'world', 'wants', 'try', 'tennis', 'specially', 'mentioned', 'tennis']"|"'RT @qtpiebyunbaek: Chanyeol says he wants to try all the sports in the world, he wants to try Tennis!! (he specially mentioned Tennis!… '"|"['not_applicable']"
935380097464352769|"['not_applicable']"|"['not_applicable']"|"['exclusive', 'bts', 'takes', 'stage', 'dna', 'ellen', 'show']"|'RT @Bulletproof_SG: EXCLUSIVE! BTS Takes the Stage with ‘DNA’ in The Ellen Show  #방탄소년단 @BTS_twt  https://t.co/txCCIdUPLY'|"['not_applicable']"
935428407474536448|"['health']"|"['health']"|"['sk', 'hungry', 'ate', 'midnight', 'meal', 'onigiri', 'feels', 'sad', 'eat']"|"RT @svtfairynice: SK: i'm hungry, i ate yesterday's midnight meal again - onigiri. it feels so sad now, why did i eat it again? who d… "|"['not_applicable']"
